feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,label
0.412385,0.0623251,-0.35697,-0.19451,0.101051,-0.0891903,3.5911,-0.0697062,-0.0139635,0.0875532,-0.0732383,-0.0406693,0.932526,-0.406932,-0.245642,-0.0963956,-0.973929,-0.20311,3
-0.519677,1.26266,2.41015,-0.19451,-0.207716,-0.107926,-0.0560933,-0.111795,0.642831,0.633012,0.723194,0.549034,-0.611808,1.06344,-1.18827,0.711276,-0.610429,-0.443813,5
0.412385,-1.79907,-0.35697,-0.19451,-0.475314,-0.12,-0.502374,-0.134599,1.95545,1.87298,1.96124,2.00649,-2.33839,1.6425,-0.438015,1.96679,-0.818124,-0.66155,1
1.44039,-1.93824,-0.35697,-0.19451,-0.372392,-0.121239,-0.225372,-0.123582,2.14754,2.12351,2.09398,2.2112,-1.9643,1.40406,-0.409159,2.1014,-0.960179,-0.650971,1
-1.30096,-1.1728,-0.35697,-0.19451,-0.125378,-0.117728,-0.25615,-0.118445,-0.349637,-0.305684,-0.29532,-0.453156,0.68313,0.075621,-0.813143,-0.321612,0.039713,-0.249744,0
0.98807,1.83674,-0.35697,-0.19451,-0.187132,-0.092209,-0.348484,-0.130536,-0.505832,-0.534016,-0.604193,-0.355382,0.155563,-1.07115,1.65885,-0.557182,-0.399354,2.59782,6
1.37186,-0.563938,-0.35697,-0.19451,-0.454729,-0.11938,-0.486985,-0.134881,-0.874491,-0.905055,-0.83138,-0.887032,0.433735,-0.429641,0.293002,-0.865236,1.93124,-0.553173,2
-1.43803,0.184098,-0.35697,-0.19451,-0.454729,-0.125326,-0.502374,-0.136078,-0.892924,-0.905055,-0.867118,-0.902309,0.615985,-0.560214,0.331477,-0.901478,1.76226,-0.498402,4
0.905829,-0.389976,-0.35697,-0.19451,-0.290053,-0.10993,-0.363873,-0.119999,0.209172,0.176349,0.296898,0.133492,-0.467926,0.756872,-0.813143,0.278964,-0.456223,-0.473299,3
0.234196,-0.407372,-0.35697,-0.19451,-0.454729,-0.121362,-0.286928,-0.124742,-0.388443,-0.315198,-0.36169,-0.486767,0.980487,-0.140109,-0.745812,-0.388918,-0.0214558,-0.168509,0
1.23479,1.66277,-0.35697,-0.19451,0.245142,-0.0774107,0.220909,-0.0978078,-0.624191,-0.641839,-0.780327,-0.413436,0.347406,-1.55371,2.28406,-0.606367,0.296537,2.23188,6
0.60428,-0.442164,-0.35697,-0.19451,-0.434145,-0.123922,-0.209983,-0.127324,1.44806,1.27044,1.67023,1.33734,-2.78922,2.67005,-1.72691,1.67168,-0.38809,-0.566625,1
-0.300369,1.0713,-0.35697,-0.19451,-0.0224561,-0.0234971,2.06759,1.47377,-0.161427,-0.14395,-0.165134,-0.172054,0.289853,-0.15714,-0.0244131,-0.176645,-0.77285,-0.703849,5
-0.50597,0.984323,-0.35697,-0.19451,-0.145963,-0.106417,0.390187,-0.0910539,0.349845,0.35394,0.416874,0.261821,-0.247307,0.734164,-0.995897,0.400633,-0.551772,-0.417917,5
1.63229,-0.720504,-0.35697,-0.19451,-0.475314,-0.10456,0.0824077,-0.0970934,-0.564041,-0.603784,-0.499534,-0.596763,0.0980101,-0.0322439,-0.0436503,-0.528707,0.239624,-0.522693,4
-0.889761,1.00172,2.41015,-0.19451,-0.0842092,-0.10055,0.0670187,-0.104653,-0.456354,-0.448392,-0.604193,-0.282051,0.443327,-1.36068,1.86084,-0.495054,-0.618468,2.29855,6
0.179369,1.38444,-0.35697,-0.19451,-0.084209,-0.090593,-0.0407041,-0.108226,-0.675609,-0.686237,-0.828828,-0.474545,0.452919,-1.57641,2.21673,-0.658141,0.490791,2.18894,6
-0.12218,1.52361,-0.35697,-0.19451,-0.0636248,-0.102119,-0.225372,-0.11114,-0.610609,-0.61964,-0.731826,-0.450101,0.414551,-1.30959,1.80313,-0.637432,-0.225777,2.36514,6
0.508332,-0.511749,-0.35697,-0.19451,2.85937,0.748189,-0.517763,-0.135889,-0.567922,-0.632325,-0.468902,-0.618151,-0.122609,0.19484,-0.207167,-0.497642,0.756433,-0.504654,4
-0.738986,0.984323,2.41015,-0.19451,-0.248885,-0.114755,0.159353,-0.108432,-0.385533,-0.413508,-0.522508,-0.190387,0.0596415,-1.23011,2.02436,-0.417393,-0.435858,2.46984,6
-0.0947667,0.984323,-0.35697,-0.19451,0.0187132,-0.0942623,0.190131,-0.12166,0.301337,0.322227,0.340294,0.231267,-0.0554641,0.50708,-0.803524,0.322972,-0.648553,-0.409714,5
0.234196,1.01912,-0.35697,-0.19451,0.224557,-0.10278,-0.0407044,-0.078644,-0.0663518,-0.0361264,-0.0451591,-0.120111,0.328221,0.086975,-0.47649,-0.0679201,-0.585545,-0.375415,5
1.26221,0.427645,-0.35697,-0.19451,0.0598821,-0.0704061,-0.379262,-0.131544,-0.208965,-0.324712,-0.060475,-0.272884,-0.880388,0.81932,-0.505346,-0.0834521,0.249126,-0.566268,3
-0.272955,0.271079,-0.35697,-0.19451,-0.598821,-0.124913,-0.440818,-0.131292,-0.810461,-0.721121,-0.849249,-0.8412,1.46969,-0.923548,0.0910108,-0.875591,0.463121,0.256871,0
-1.41062,0.166702,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.01517,-0.938975,1.09559,-1.09386,0.754698,-1.05162,-1.8698,0.881942,2
0.426091,-0.772692,-0.35697,4.39036,0.0187131,-0.0726045,0.6518,-0.080871,-0.598967,-0.635497,-0.542929,-0.624262,0.155563,-0.1174,0.0429175,-0.572714,0.254702,-0.526065,4
-1.15019,-0.529145,-0.35697,-0.19451,-0.434146,-0.123922,-0.379262,-0.11643,1.97097,2.02837,1.9255,1.94844,-1.08182,1.31323,-1.14018,1.93055,-1.04498,-0.503789,1
1.42669,0.410249,-0.35697,4.39036,0.800922,0.186272,0.0208518,-0.118445,-0.255532,-0.340568,-0.126844,-0.324827,-0.563847,0.649008,-0.534202,-0.150758,0.133643,-0.525174,3
-0.286662,-0.0246559,-0.35697,-0.19451,-0.537067,-0.126647,-0.533152,-0.137337,-0.8027,-0.705265,-0.849249,-0.832034,1.53683,-0.968965,0.100629,-0.862648,0.408081,0.343471,0
-1.13648,0.253683,-0.35697,-0.19451,-0.537067,-0.100881,-0.548541,-0.120019,-0.962775,-0.933596,-0.999856,-0.935919,1.04763,-1.03709,0.706605,-1.03609,-1.46424,-0.473359,2
1.70082,1.33225,-0.35697,-0.19451,0.245142,-0.0688454,0.0208518,-0.119657,0.215963,0.223918,0.266266,0.145714,-0.103425,0.512757,-0.765049,0.2479,-0.587399,-0.423047,5
0.522039,-0.96405,-0.35697,-0.19451,-0.0224555,-0.0780042,-0.240761,-0.123798,0.516711,0.547387,0.552165,0.439038,-0.141793,0.660362,-0.97666,0.537833,-0.708863,-0.40212,3
0.371264,0.549418,-0.35697,-0.19451,-0.516483,-0.113681,2.31381,2.10101,-0.779416,-0.784546,-0.762458,-0.786202,0.587209,-0.526151,0.302621,-0.795342,0.32021,-0.487059,4
0.234196,1.01912,-0.35697,-0.19451,0.224557,-0.10278,-0.0407044,-0.078644,-0.0663518,-0.0361264,-0.0451591,-0.120111,0.328221,0.086975,-0.47649,-0.0679201,-0.585545,-0.375415,5
0.741348,0.671192,-0.35697,-0.19451,0.0187132,-0.0981552,3.22176,-0.0393472,0.0849923,0.0526692,0.115659,0.0784936,-0.362413,0.274319,-0.101362,0.0951673,-0.60112,-0.633067,5
-1.13648,0.201495,-0.35697,-0.19451,-0.557652,-0.123922,-0.548541,-0.1374,-0.907476,-0.898712,-0.89775,-0.917586,0.81742,-0.679433,0.331477,-0.932542,1.85206,-0.394276,4
1.28962,0.184098,-0.35697,-0.19451,-0.598821,-0.124913,-0.486985,-0.132614,-0.846357,-0.752834,-0.895197,-0.868699,1.53683,-1.02006,0.187197,-0.901478,0.774435,0.409252,0
-1.58881,-0.894465,-0.35697,-0.19451,-0.413561,-0.114755,-0.25615,-0.127513,2.31538,2.32013,2.22671,2.39148,-1.8396,1.30755,-0.370685,2.23601,-1.03195,-0.649244,1
1.20738,-0.650919,-0.35697,-0.19451,-0.392976,-0.123237,-0.56393,-0.134599,-0.521355,-0.559386,-0.44848,-0.566209,0.0788258,0.0585896,-0.178312,-0.476933,0.160252,-0.492265,4
-1.34208,2.16726,2.41015,-0.19451,-0.104794,-0.112883,0.20552,-0.110885,-0.569862,-0.514988,-0.719063,-0.437879,0.961302,-1.46287,1.51457,-0.627077,-0.502238,2.03607,6
1.34445,1.0713,-0.35697,-0.19451,-0.516483,-0.119513,-0.00992631,-0.104791,-0.630982,-0.606955,-0.790538,-0.456212,0.731091,-1.58209,1.94741,-0.642609,0.0811401,2.07188,6
1.50893,1.26266,-0.35697,-0.19451,-0.0842092,-0.0975771,-0.0560933,-0.120647,0.267381,0.255631,0.330083,0.200712,-0.324044,0.637654,-0.755431,0.312617,-0.581032,-0.460559,5
-0.793813,-1.03363,-0.35697,-0.19451,0.0804664,-0.0800688,-0.0099262,-0.0816668,-0.381652,-0.308856,-0.351479,-0.483711,0.970895,-0.111723,-0.784287,-0.378563,0.000130104,-0.170042,0
-0.684159,-1.12062,-0.35697,-0.19451,-0.310638,-0.110048,0.143964,-0.0967811,-0.313741,-0.299342,-0.226398,-0.428713,0.385774,0.325413,-0.938185,-0.251717,0.142502,-0.306362,0
-0.643038,1.0887,-0.35697,-0.19451,0.348065,-0.0799863,0.313243,-0.0686309,-0.0459787,-0.0456403,-0.00686898,-0.0926122,0.0404572,0.223225,-0.418778,-0.0290897,-0.545783,-0.45118,5
-0.711572,1.34964,-0.35697,4.39036,-0.434145,-0.112883,0.559466,-0.0984188,0.567159,0.572758,0.644061,0.463482,-0.410373,0.978279,-1.24598,0.631026,-0.581253,-0.41081,5
1.16626,0.514626,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.01517,-0.938975,1.09559,-1.09386,0.754698,-1.05162,-1.8698,0.881942,4
0.98807,-0.0420521,-0.35697,-0.19451,7.3262,0.259853,-0.41004,-0.124788,0.104395,0.131951,0.120764,0.0571053,0.165155,0.19484,-0.495727,0.100345,-0.640864,-0.409386,3
1.30333,-1.46854,2.41015,-0.19451,-0.454729,-0.111024,-0.302317,-0.1175,1.98941,1.90152,1.99697,2.04315,-2.41513,1.68224,-0.428397,2.00303,-0.812207,-0.666954,1
-1.31467,1.24527,-0.35697,-0.19451,-0.537067,-0.118307,-0.502374,-0.128602,-0.550459,-0.524502,-0.708852,-0.379825,0.68313,-1.50829,1.87046,-0.577892,-0.370489,2.1393,6
-0.478557,1.97591,-0.35697,-0.19451,0.203973,-0.0977012,0.0824076,-0.0946285,-0.388443,-0.435707,-0.56335,-0.129278,-0.113017,-1.48558,2.63034,-0.365619,-0.0575851,2.35754,6
0.522039,-0.96405,-0.35697,-0.19451,-0.0224555,-0.0780042,-0.240761,-0.123798,0.516711,0.547387,0.552165,0.439038,-0.141793,0.660362,-0.97666,0.537833,-0.708863,-0.40212,3
0.796175,-0.563938,-0.35697,-0.19451,0.286311,-0.107364,-0.533152,-0.130858,-0.592176,-0.622812,-0.532718,-0.627318,0.203524,-0.0890149,-0.053269,-0.56236,0.218519,-0.495406,4
-1.32838,0.671192,2.41015,-0.19451,-0.269469,-0.113403,-0.271539,-0.117595,-0.312771,-0.375452,-0.415296,-0.126222,-0.314452,-0.940579,1.90894,-0.363031,-0.401938,2.67381,6
-0.84864,-1.57292,-0.35697,-0.19451,-0.475314,-0.119958,-0.471596,-0.139101,1.94575,1.85395,2.0174,1.92705,-2.41513,2.07396,-1.09208,2.02374,-0.734805,-0.600209,1
0.535746,0.949531,5.17726,-0.19451,-0.187131,-0.108066,0.0208518,-0.115422,-0.346727,-0.359596,-0.530166,-0.110945,0.165155,-1.50829,2.38987,-0.350087,-0.427843,2.29931,6
-0.0810599,0.514626,-0.35697,-0.19451,1.17144,-0.00378846,-0.656264,-0.137858,-0.882252,-0.851143,-0.925829,-0.850366,0.999671,-1.01438,0.716223,-0.961018,-1.49742,-0.55575,4
-0.684159,2.02809,-0.35697,-0.19451,0.203973,-0.0837984,-0.0868711,-0.117033,-0.416578,-0.451563,-0.604193,-0.153721,0.0212729,-1.59345,2.67843,-0.386329,-0.0423786,2.28974,6
0.713934,-0.824881,-0.35697,-0.19451,-0.187131,-0.0970552,3.48338,0.0550521,-0.189562,-0.118579,-0.24682,-0.187331,0.798236,-0.537506,0.110248,-0.272426,-0.990898,-0.349909,3
-1.06795,0.897342,-0.35697,-0.19451,-0.207716,-0.109719,-0.348484,-0.125069,-0.348667,-0.403994,-0.468902,-0.14761,-0.21853,-1.08818,2.06283,-0.381151,-0.330279,2.58394,6
-0.396316,-0.511749,-0.35697,-0.19451,-0.434145,-0.120949,-0.548541,-0.132866,-0.440832,-0.480104,-0.354032,-0.502044,0.00208865,0.217548,-0.370685,-0.381151,0.10798,-0.46721,4
-0.327782,-0.0420521,2.41015,-0.19451,-0.454729,-0.108505,-0.25615,-0.125069,-0.881282,-0.905055,-0.877328,-0.853422,0.50088,-0.696464,0.677749,-0.911833,1.82483,-0.748231,2
0.905829,-0.389976,-0.35697,-0.19451,-0.290053,-0.10993,-0.363873,-0.119999,0.209172,0.176349,0.296898,0.133492,-0.467926,0.756872,-0.813143,0.278964,-0.456223,-0.473299,3
0.193076,-0.650919,2.41015,-0.19451,-0.166547,-0.0988985,-0.333095,-0.117752,-0.276876,-0.24543,-0.211082,-0.382881,0.510472,0.211871,-0.870855,-0.236185,-0.0236437,-0.285978,0
-1.53398,0.445041,-0.35697,-0.19451,-0.372392,-0.1098,-0.394651,-0.119012,-0.825983,-0.81943,-0.813512,-0.838144,0.731091,-0.594277,0.273765,-0.847116,0.706368,-0.418169,0
-0.190714,1.94111,-0.35697,-0.19451,-0.104794,-0.0981552,0.0824076,-0.096781,-0.561131,-0.600613,-0.650141,-0.41038,0.0980101,-1.05412,1.68771,-0.603779,-0.169933,2.61022,6
0.398678,2.18466,-0.35697,-0.19451,0.595078,-0.0758661,0.590244,-0.0800105,-0.499041,-0.51816,-0.655246,-0.288162,0.2323,-1.45152,2.22635,-0.500231,-0.124814,2.31529,6
1.74194,1.34964,-0.35697,-0.19451,1.00677,-0.00477641,0.867246,-0.0416316,0.0849923,0.084382,0.110554,0.0540499,-0.0746484,0.240257,-0.33221,0.08999,-0.663682,-0.526053,5
0.234196,-0.424768,-0.35697,-0.19451,-0.41356,-0.117153,-0.194594,-0.117382,0.388651,0.544216,0.271372,0.374873,1.09559,-0.463703,-0.312973,0.253077,-1.22764,-0.132377,3
0.467212,-0.129033,2.41015,-0.19451,-0.537067,-0.119632,-0.10226,-0.121402,-0.189562,-0.204204,-0.162582,-0.205664,0.0212729,0.0245271,-0.0628877,-0.187,-0.51074,-0.527141,4
-0.574504,0.340664,-0.35697,-0.19451,-0.228301,-0.102694,-0.333095,-0.130916,0.348874,0.290515,0.473032,0.252655,-0.813243,1.11453,-1.07285,0.457584,-0.375212,-0.482807,3
1.49522,0.897342,-0.35697,-0.19451,0.018713,-0.0977947,0.282465,-0.101786,0.542906,0.509332,0.654272,0.435982,-0.746098,1.18833,-1.26522,0.641381,-0.503071,-0.453545,5
0.713934,-0.668315,-0.35697,-0.19451,-0.392976,-0.123592,-0.425429,-0.132866,1.48008,1.32435,1.69576,1.35568,-2.61656,2.65302,-1.87119,1.69757,-0.43051,-0.547141,1
0.508332,-1.90344,-0.35697,-0.19451,-0.351807,-0.1154,-0.502373,-0.128059,1.98262,1.88884,1.98676,2.04621,-2.46309,1.65385,-0.33221,1.99268,-0.808546,-0.676921,1
-0.12218,-1.53812,-0.35697,-0.19451,-0.392976,-0.109877,-0.425429,-0.130916,2.30859,2.31061,2.23182,2.37314,-1.85879,1.38135,-0.47649,2.24119,-1.01634,-0.636586,1
1.34445,0.462437,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.01517,-0.938975,1.09559,-1.09386,0.754698,-1.05162,-1.8698,0.881942,4
-1.45174,0.375456,-0.35697,-0.19451,-0.372392,-0.0899791,-0.0868712,-0.065608,-0.916208,-0.91774,-0.933487,-0.883976,0.731091,-0.866777,0.735461,-0.968784,0.134813,-0.780977,2
1.37186,1.00172,-0.35697,-0.19451,-0.269469,-0.108069,-0.163816,-0.117571,0.478875,0.461763,0.564928,0.387095,-0.544663,0.966925,-1.09208,0.550777,-0.555766,-0.446694,5
0.727641,-1.39895,-0.35697,-0.19451,-0.26947,-0.10278,-0.363873,-0.127576,2.31053,2.36453,2.20629,2.35787,-1.38877,1.19969,-0.640007,2.2153,-1.10353,-0.587417,1
0.878415,0.0101365,-0.35697,-0.19451,-0.228301,-0.106083,-0.317706,-0.117185,0.0403652,0.0875532,0.0467369,-0.0131702,0.395366,0.075621,-0.524583,0.0252727,-0.680739,-0.352419,3
1.22109,1.24527,-0.35697,-0.19451,-0.392976,-0.11263,-0.117649,-0.123744,0.248949,0.236603,0.302004,0.194601,-0.314452,0.558174,-0.630388,0.284142,-0.598286,-0.477877,5
0.206783,1.00172,2.41015,-0.19451,-0.392976,-0.116655,-0.317706,-0.11114,-0.465086,-0.495961,-0.59143,-0.278995,0.0980101,-1.22443,1.97627,-0.492465,-0.303206,2.47284,6
0.206783,-1.81646,2.41015,-0.19451,-0.310639,-0.115003,-0.148427,-0.106416,1.91859,1.85078,1.97655,1.89344,-2.17533,1.96042,-1.14018,1.98232,-0.775256,-0.583326,1
1.11143,-1.93824,-0.35697,-0.19451,0.265727,-0.0942623,0.574856,-0.0830696,-0.670758,-0.695751,-0.609298,-0.712871,0.318629,-0.140109,-0.082125,-0.64002,0.511944,-0.454002,4
0.151956,1.21047,-0.35697,-0.19451,0.183389,-0.0949379,0.0362409,-0.116214,0.619548,0.617155,0.705325,0.512369,-0.525479,1.08047,-1.30369,0.693155,-0.57636,-0.42406,5
-1.39691,-1.71209,-0.35697,-0.19451,-0.290054,-0.110578,-0.502374,-0.129171,0.874698,0.794747,1.02951,0.756806,-1.43673,1.75036,-1.52492,1.02192,-0.476119,-0.496671,3
0.933243,-0.998843,2.41015,-0.19451,-0.187131,-0.0951821,-0.425429,-0.129843,1.52082,1.36558,1.71363,1.4229,-2.64534,2.5338,-1.64035,1.71569,-0.465286,-0.564799,1
-1.13648,1.34964,-0.35697,-0.19451,0.0804664,-0.0823005,0.528688,-0.0598561,0.583652,0.563244,0.684904,0.475703,-0.659769,1.15427,-1.29408,0.672445,-0.526848,-0.439786,5
1.16626,-0.877069,-0.35697,-0.19451,-0.207716,-0.105766,-0.394651,-0.126288,0.136411,0.220747,0.0722636,0.130436,0.654354,-0.316099,-0.1206,0.0511596,-1.08917,-0.343354,3
-0.478557,-0.389976,2.41015,-0.19451,-0.372391,-0.118719,-0.194594,-0.108117,-0.444712,-0.356425,-0.440822,-0.529543,1.16274,-0.338807,-0.591914,-0.469167,-0.100107,-0.101744,0
-0.547091,-1.1728,-0.35697,-0.19451,-0.207716,-0.118389,-0.317706,-0.108872,-0.277846,-0.2708,-0.188108,-0.388992,0.289853,0.37083,-0.918948,-0.212887,0.0696214,-0.323739,0
-0.533384,0.966927,-0.35697,-0.19451,0.0392976,-0.0987137,0.313243,-0.0878961,0.353725,0.369796,0.411768,0.264877,-0.141793,0.677393,-1.00552,0.395455,-0.570919,-0.398464,5
0.60428,0.13191,-0.35697,-0.19451,0.183389,-0.0856802,1.88292,-0.104206,-0.0353069,-0.0614966,0.0365264,-0.0956677,-0.208938,0.450309,-0.553439,0.0149181,-0.386643,-0.469988,3
-0.437437,1.15829,-0.35697,-0.19451,1.33612,-0.0866651,0.0516298,-0.0851711,0.433278,0.414194,0.521533,0.341263,-0.525479,0.944217,-1.07285,0.506769,-0.540019,-0.446278,5
0.30273,1.01912,-0.35697,-0.19451,0.14222,-0.089287,0.143964,-0.113009,0.171336,0.214404,0.192239,0.102937,0.251484,0.279996,-0.726575,0.172828,-0.649222,-0.359967,5
-1.25984,-0.111637,-0.35697,-0.19451,-0.516483,-0.124583,-0.394651,-0.134881,-0.801729,-0.727464,-0.826275,-0.835089,1.3258,-0.82136,0.0621548,-0.860059,0.489193,0.0838917,0
-0.834933,-1.29458,-0.35697,-0.19451,-0.351806,-0.12194,-0.471595,-0.133055,1.88172,1.83492,1.94592,1.82927,-1.95471,1.97177,-1.38064,1.95126,-0.790164,-0.549241,1
1.0429,1.17568,-0.35697,-0.19451,-0.331222,-0.110359,0.143964,-0.122825,0.317829,0.338084,0.358162,0.246544,-0.0746484,0.529789,-0.822761,0.341093,-0.648273,-0.411623,5
1.71453,0.845154,-0.35697,-0.19451,-0.351807,-0.115994,-0.302317,-0.12808,-0.549489,-0.584756,-0.670562,-0.364548,0.126786,-1.2585,2.00512,-0.564948,-0.0747123,2.44646,6
-0.135887,1.36704,2.41015,-0.19451,-0.104794,-0.12194,-0.0099262,-0.0960254,-0.573743,-0.603784,-0.693536,-0.395103,0.193931,-1.26985,1.95703,-0.590835,-0.0742897,2.43574,6
-1.1776,-1.85126,-0.35697,-0.19451,-0.290054,-0.103033,-0.425429,-0.126443,0.894102,0.870857,0.991224,0.790416,-0.937941,1.38135,-1.39988,0.983088,-0.622047,-0.460912,3
0.933243,0.323268,2.41015,-0.19451,-0.557652,-0.125904,-0.194594,-0.137589,-0.844416,-0.74332,-0.895197,-0.871755,1.60398,-1.03141,0.139104,-0.893712,0.960412,0.445065,0
0.768761,-0.633523,-0.35697,-0.19451,-0.248884,-0.116737,-0.456207,-0.136645,2.57635,2.71337,2.34924,2.68786,-0.851611,0.597914,-0.159074,2.36027,-1.31542,-0.614738,1
-1.24614,-0.129033,-0.35697,-0.19451,1.43904,-0.0290756,-0.533152,-0.135429,0.627309,0.560073,0.741062,0.549034,-1.12019,1.27349,-1.03437,0.729396,-0.497826,-0.516973,3
1.50893,-0.616126,-0.35697,-0.19451,-0.475314,-0.12194,-0.41004,-0.134567,-0.897775,-0.924082,-0.867118,-0.899254,0.491288,-0.531828,0.408426,-0.901478,2.24081,-0.5867,2
-1.20502,0.0101365,-0.35697,4.39036,-0.145963,-0.104762,0.00546284,-0.109439,0.452681,0.474448,0.483243,0.39015,-0.17057,0.575205,-0.803524,0.467939,-0.737377,-0.431739,3
-0.930881,-0.59873,-0.35697,-0.19451,-0.0636247,-0.0981715,1.03653,-0.0601968,-0.525235,-0.565729,-0.451033,-0.569264,0.0596415,0.0642667,-0.168693,-0.479522,0.22161,-0.496235,4
-1.45174,0.410249,-0.35697,-0.19451,-0.619405,-0.125656,-0.533152,-0.138849,-0.861879,-0.825773,-0.862012,-0.887032,1.02845,-0.707818,0.16796,-0.888535,1.25415,-0.0729588,0
-0.410023,0.0623251,-0.35697,-0.19451,-0.619405,-0.125656,-0.610097,-0.139668,-0.954044,-0.936767,-0.971777,-0.938975,0.932526,-0.90084,0.591181,-1.00761,2.51022,-0.473359,2
-1.19131,-0.511749,2.41015,-0.19451,-0.187131,-0.10408,-0.425429,-0.12692,0.813579,0.807432,0.884012,0.726251,-0.717322,1.13724,-1.20751,0.874363,-0.699203,-0.456625,3
-0.231835,0.392853,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.01517,-0.938975,1.09559,-1.09386,0.754698,-1.05162,-1.8698,0.881942,2
1.38557,-0.703107,-0.35697,-0.19451,-0.372391,-0.115746,-0.379263,-0.131544,1.40343,1.19116,1.67023,1.27318,-3.0674,2.9312,-1.89043,1.67168,-0.283962,-0.566968,1
1.41298,1.01912,2.41015,-0.19451,-0.372392,-0.111955,-0.456207,-0.129026,-0.531056,-0.521331,-0.721616,-0.306494,0.520064,-1.70699,2.37063,-0.515763,0.0764979,2.12207,6
1.01548,-0.459561,2.41015,-0.19451,0.306895,-0.0993322,-0.533152,-0.137067,0.281934,0.376139,0.227976,0.252655,0.625578,-0.128755,-0.409159,0.20907,-0.996636,-0.306652,3
-0.410023,-1.32937,-0.35697,-0.19451,-0.434146,-0.119958,-0.25615,-0.132048,1.83515,1.72393,1.94337,1.79261,-2.50146,2.22724,-1.26522,1.94867,-0.661102,-0.587688,1
1.23479,-0.00725971,-0.35697,-0.19451,-0.578236,-0.124335,-0.486985,-0.139416,-0.934641,-0.936767,-0.928382,-0.929808,0.740683,-0.72485,0.485376,-0.963607,2.51022,-0.522196,2
1.23479,1.21047,-0.35697,-0.19451,0.0392974,-0.115793,0.66719,-0.118147,0.214023,0.23026,0.256056,0.145714,-0.0266877,0.455986,-0.745812,0.237545,-0.602914,-0.412351,5
-0.601918,-0.442164,2.41015,-0.19451,-0.248885,-0.117728,-0.148427,-0.0852564,-0.423369,-0.337397,-0.420401,-0.505099,1.12437,-0.327453,-0.572676,-0.448457,-0.16533,-0.107419,0
0.522039,0.932135,2.41015,-0.19451,-0.269469,-0.111699,0.0208518,-0.126758,-0.328294,-0.331055,-0.522508,-0.0895567,0.241892,-1.56506,2.40911,-0.331966,-0.463205,2.25732,6
1.02919,1.21047,-0.35697,-0.19451,0.245142,-0.0818122,0.605633,-0.0790832,0.108276,0.131951,0.133528,0.0540499,0.126786,0.257288,-0.563058,0.113288,-0.643936,-0.409558,5
1.52263,-0.111637,-0.35697,-0.19451,-0.41356,-0.118307,-0.317706,-0.12754,0.231486,0.192205,0.32753,0.151825,-0.544663,0.830675,-0.861236,0.310029,-0.422305,-0.476649,3
-1.52027,0.392853,2.41015,-0.19451,-0.372392,-0.116737,-0.363873,-0.127576,-0.693072,-0.708436,-0.655246,-0.715926,0.424143,-0.316099,0.110248,-0.686617,0.267055,-0.482752,3
-0.629332,-1.6599,-0.35697,-0.19451,0.88326,-0.0434243,-0.440818,-0.128978,0.664175,0.588614,0.802327,0.564312,-1.2257,1.46651,-1.2556,0.791525,-0.448239,-0.505787,3
0.124542,-0.529145,-0.35697,-0.19451,-0.557652,-0.121713,-0.425429,-0.130916,-0.422399,-0.461077,-0.336163,-0.483711,-0.00750348,0.228903,-0.380303,-0.363031,0.0722125,-0.46798,4
0.179369,0.166702,-0.35697,-0.19451,-0.454729,-0.117398,-0.348484,-0.136582,-0.801729,-0.714778,-0.833933,-0.838144,1.44091,-0.872454,0.0332989,-0.860059,0.575132,0.18458,0
0.30273,-0.633523,-0.35697,-0.19451,1.83015,0.0202842,-0.240761,-0.111345,0.164545,0.144636,0.245845,0.0846044,-0.314452,0.677393,-0.83238,0.227191,-0.469481,-0.444881,3
-1.15019,0.271079,-0.35697,-0.19451,-0.681158,-0.126895,-0.640875,-0.139668,-0.936581,-0.936767,-0.925829,-0.938975,0.759868,-0.696464,0.418045,-0.961018,2.51022,-0.473359,4
0.247903,-0.59873,-0.35697,-0.19451,0.286311,-0.078455,-0.579319,-0.140171,-0.499041,-0.537187,-0.422954,-0.547876,0.0596415,0.0983293,-0.226405,-0.451046,0.141037,-0.485419,4
-1.65734,0.0449289,-0.35697,-0.19451,-0.269469,-0.110708,-0.41004,-0.130032,0.543876,0.556901,0.603218,0.454315,-0.324044,0.842029,-1.1017,0.589607,-0.64016,-0.416176,3
1.37186,-1.76427,-0.35697,-0.19451,-0.392976,-0.12161,-0.471596,-0.138345,2.64329,2.85924,2.36201,2.74285,-0.189754,0.291351,-0.303354,2.37321,-1.45289,-0.514715,1
-0.437437,-1.6425,-0.35697,-0.19451,-0.248884,-0.0998894,-0.286928,-0.113407,2.39493,2.45966,2.265,2.46175,-1.35999,1.0975,-0.495727,2.27484,-1.1406,-0.604958,1
1.26221,0.375456,-0.35697,-0.19451,-0.495898,-0.123674,-0.471596,-0.139101,-0.831804,-0.756005,-0.864565,-0.856477,1.36417,-0.90084,0.158341,-0.888535,0.601204,0.190204,0
