feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,label
-0.116614,-0.660246,-0.733784,-1.04211,-0.750846,-0.884995,-0.0976967,2.21276,0.559616,1.6574,1.77319,-0.417655,-0.407043,-0.427736,-0.644019,-0.349647,-0.369218,-0.48371,-0.512052,-0.522402,-0.583615,-0.79471,-0.339964,-0.162113,1
-0.987315,1.89552,-0.924575,-1.10015,-1.13614,-1.10954,-1.32993,1.46516,1.3813,1.6574,1.77319,0.147461,-0.428362,-0.423297,1.56825,-0.468893,-0.335251,-0.255499,-0.299756,-0.306895,-0.35374,-0.703089,-0.695379,-0.791416,0
-0.224984,-0.726906,1.82266,1.02759,1.52435,-0.0203286,-0.354471,-0.748858,-1.05428,-0.86049,-1.22313,-0.995578,-0.924394,-0.861506,-0.777513,-0.112065,-0.276869,-0.382533,-0.430803,-0.437426,-0.327823,2.05001,2.66751,2.97397,2
-0.263599,-0.73187,-0.22554,1.43466,0.847093,1.64273,1.16637,0.173274,-0.487574,-0.94154,-0.686236,-0.98117,-0.923683,-0.872287,-0.805494,-0.324159,-0.127199,-0.245381,-0.337323,-0.362962,-0.381911,-0.608286,-0.249368,-0.306401,2
0.762807,-0.150369,-0.185458,-0.583107,-0.694097,-0.663566,-1.01798,-0.490661,-0.97248,-0.868901,-0.661634,-0.345614,-0.323897,0.0149119,-0.377031,0.182864,0.406728,0.534809,0.310048,0.31597,-0.127246,0.176222,0.380933,0.420252,3
-0.053086,-0.59855,-0.663239,-0.987882,0.219118,0.290764,-0.28232,-1.48476,1.3813,1.6574,-1.2499,-0.99878,2.04256,1.7817,-0.954727,-0.669154,-0.568778,-0.503946,0.759975,-0.503129,0.449695,-0.239892,-0.130122,-0.156898,2
-1.23146,-0.577985,-0.869262,-1.08258,-1.17124,-1.15477,-0.490286,0.087808,-0.345345,0.340724,1.77319,2.33909,2.04256,1.7817,-0.761773,-0.313236,-0.120831,0.00418976,0.0584379,-0.542551,-0.655732,-0.859608,-0.867279,-0.0152181,2
0.395344,1.55371,0.228992,-0.574706,-0.704551,-0.691634,-0.944416,-0.456475,-0.804458,-0.304613,-0.464099,-0.144702,-0.154052,0.00222853,0.130712,0.195608,0.427958,0.534809,3.44381,0.72771,-0.566712,-0.638826,-0.219169,0.176876,3
2.7633,0.234697,0.123175,-0.38301,-0.800128,-0.796112,-1.03991,-1.09162,-1.33211,-1.15028,-0.694195,-0.719423,-0.86541,-0.882434,-0.83639,-0.381507,-0.0996008,-0.0261635,3.44381,-0.23944,-0.254578,-0.622284,2.21299,1.79012,2
1.25982,0.0964135,-0.0988805,-0.784731,-1.22201,-1.24287,-1.45867,-1.11771,-1.09113,-0.907896,-1.1609,-0.92754,-0.863989,-0.8057,1.62887,-0.182156,0.0203472,4.59764,-0.199287,3.43731,3.76147,1.1427,0.770418,0.825301,0
-1.33236,-1.32401,-0.829981,-1.04745,-1.14809,-1.13605,-1.32286,-0.951277,-0.302603,-0.0790508,0.568441,2.33909,2.04256,1.7817,1.62887,-0.35966,-0.199381,0.0277978,-0.118912,-0.570584,-0.70644,-0.886968,-0.919933,-1.04175,1
-0.318407,1.18779,1.21742,-0.019476,-0.154979,-0.45773,-0.692593,-0.784844,1.30835,-1.43319,-1.16886,-0.915533,-0.83201,-0.616084,-0.544336,-0.473445,-0.347989,-0.268989,-0.277042,3.43731,0.121785,2.05001,-0.285761,-0.341169,0
-0.890155,1.80333,0.908788,-0.531937,-0.476807,-0.172366,-0.49453,-0.989962,-0.867834,-1.09829,-0.845422,-0.553731,-0.510086,-0.363051,-0.328064,-0.411546,-0.271562,-0.194792,-0.23598,-0.204398,-0.283876,-0.600015,-0.63653,-0.731441,0
-0.482831,-0.848879,-1.0825,0.0164192,-0.138552,-0.0943983,-0.636004,-0.696679,1.3813,-1.27033,-1.07986,-0.82028,-0.748864,-0.560277,-0.748366,3.45713,-0.356481,-0.285852,-0.32946,3.43731,0.00797481,-0.47149,-0.374034,-0.443735,0
-0.832856,1.89552,-0.959046,-1.06578,-1.169,-1.16412,-1.35752,-0.988163,1.3813,0.0356419,-0.153685,-0.388038,-0.407043,1.7817,1.62887,-0.428841,-0.285361,-0.203786,-0.266558,-0.0195536,-0.406701,-0.725358,-0.71706,-0.816623,0
-0.809189,-1.04886,-0.538984,-0.889361,-1.01294,-0.997269,-1.21463,-0.796539,-0.0837318,0.101399,0.260922,2.33909,2.04256,1.7817,1.62887,-0.52533,-0.39894,-0.321826,-0.293641,0.00760371,-0.235422,-0.622284,-0.596265,-0.679289,0
-0.277301,-0.743925,-0.0531867,-0.276852,0.120553,1.64273,1.16637,2.21276,1.3813,-1.39496,-1.12834,-0.864304,2.04256,1.7817,1.62887,-0.551728,-0.430785,-0.360049,-0.386247,-0.385739,0.261513,-0.347419,-0.260208,-0.255118,0
-0.839084,-1.06446,-1.30215,-0.949696,-1.05475,-1.04405,1.16637,-0.853217,-0.515578,0.115162,0.279012,2.33909,2.04256,1.7817,1.62887,-0.428841,-0.302345,-0.220649,-0.28141,-0.28149,-0.24669,-0.635009,-0.60788,-0.694934,0
-0.228721,-0.727615,-0.0235258,-0.25394,0.11234,1.64273,1.16637,-1.33452,1.3813,-1.39343,-1.12472,-0.863504,-0.629475,-0.600864,1.62887,-0.579037,-0.463691,-0.392651,-0.421193,-0.416401,0.288557,-0.33024,-0.24085,-0.271633,0
-0.561306,1.89552,2.01265,1.05891,1.52435,-0.00395528,-1.00171,0.623994,-0.337976,-0.116517,-0.484359,-0.165514,-0.17395,-0.11319,-0.753029,-0.600883,-0.499781,-0.447736,-0.470117,2.72071,-0.491214,-0.520482,-0.45379,-0.510664,0
0.934705,-0.0815823,-0.229549,-0.509025,-0.874799,-1.0113,-1.38086,-1.12581,-1.34242,-0.96142,-0.860617,1.17924,-0.595364,-0.617986,-0.569985,0.00991176,0.223091,4.59764,1.19505,1.16047,1.57428,1.01672,0.552059,0.592355,3
-0.131561,-0.66521,-0.861245,-0.178331,-0.279678,0.241644,1.16637,1.19886,1.3813,1.6574,-1.19346,-0.952354,-0.871095,-0.680769,-0.625948,-0.530792,-0.514642,-0.461226,-0.480601,1.90861,-0.227534,-0.196626,-0.146382,-0.191666,2
-0.0904551,-0.651027,-0.848419,-1.02225,1.52435,-0.871741,-0.0969894,0.620396,0.560353,1.6574,1.77319,-0.408049,-0.431915,-0.476567,-0.647516,-0.355109,-0.489166,-0.476965,-0.505936,-0.517145,-0.451775,-0.20617,-0.32138,-0.148206,1
-0.739433,-0.98929,-0.206301,-0.0469702,-0.176634,-0.422644,-0.58578,-1.09702,1.29582,-1.19233,-0.935145,-0.656188,-0.60176,-0.442322,1.62887,-0.449777,-0.316144,-0.219525,-0.288399,-0.144828,-0.141895,-0.561203,-0.538191,-0.62366,0
0.872423,0.050319,0.0101433,1.68287,0.223598,0.265035,-0.0835494,0.30912,0.268525,0.227561,1.02791,-0.843493,-0.793635,-0.758137,-0.963471,-0.243145,-0.147368,-0.153197,-0.21676,-0.259589,-0.182461,1.56263,2.66751,0.0030352,2
0.852493,1.89552,-0.290474,-0.530409,-0.566411,-0.557529,-0.848214,-0.958475,-1.23041,-1.06158,-0.745569,-0.257565,-0.0787235,-0.0954331,-0.521601,0.0836441,0.332424,1.94005,3.44381,3.43731,0.324616,0.286931,0.515665,0.543679,3
0.10511,-0.031942,2.01265,1.68287,1.52435,-0.850689,-1.12692,-0.716471,-1.0108,-0.482004,-0.251368,2.33909,-0.642978,-0.621791,-0.515771,0.182864,-0.421231,-0.396023,-0.457886,-0.481228,-0.543049,2.05001,-0.748033,-0.0265177,0
-0.657221,-0.63188,-0.00909623,0.0935556,-0.213222,-0.161451,1.16637,0.23355,0.0835532,-0.0568769,0.141533,0.553288,-0.274152,1.03782,-0.768186,-0.419738,-0.275808,-0.195917,-0.261316,-0.168481,-0.195983,-0.632464,-0.495603,-0.567162,2
0.635752,0.0914495,-0.0323439,1.68287,1.52435,0.274391,-0.0785978,0.325313,-0.164795,0.065462,-0.382335,2.21902,2.04256,-0.745454,-0.37295,-0.229491,-0.0613872,-0.147576,-0.225497,-0.257837,-0.244437,-0.610195,2.66751,-0.000441611,0
0.136251,-0.409917,-0.68809,0.221862,-0.7501,-0.759467,-1.00242,-0.505955,-0.435252,-0.223564,-0.233279,0.0410018,0.0122394,-0.0161623,1.62887,0.483255,4.25674,4.59764,1.77165,-0.516269,-0.386418,-0.109458,0.0170001,-0.00565683,1
-1.19285,-0.638971,-0.85884,-1.04822,-1.13017,-0.169248,-0.488871,0.123794,0.112294,0.349135,1.77319,1.4722,-0.723281,-0.855165,-0.801413,-0.329621,-0.139937,0.148087,-0.440413,-0.554815,-0.654606,-0.850701,-0.847921,-0.946134,2
-0.459164,0.411275,2.01265,1.68287,0.965072,1.64273,1.16637,-0.550937,1.3813,1.6574,-0.610261,-0.314397,-0.317501,-0.320562,-0.289007,-0.462521,-0.564532,-0.548913,-0.560976,-0.572336,-0.475438,-0.433314,-0.372485,-0.403752,1
0.493749,-0.178735,2.01265,1.68287,1.00763,1.64273,1.16637,-0.622009,-0.445569,-0.864313,-0.658017,-0.369628,-0.367957,-0.36432,-0.459809,0.505102,0.769757,-0.479213,-0.508557,-0.518021,-0.577981,-0.687182,-0.29273,-0.341169,1
-0.836593,-0.674429,-0.897319,-1.06884,-1.16825,1.64273,1.16637,1.39409,1.3813,-0.0714046,0.066281,0.0938313,-0.478818,1.7817,-0.748948,-0.437034,-0.295976,-0.216152,-0.276168,0.0592902,-0.253451,-0.63819,-0.611752,-0.69928,0
-0.623588,-0.943904,-0.421944,-0.850411,-0.956936,-0.934115,1.16637,-0.724568,-0.155952,-0.0438784,0.147321,0.553288,2.04256,1.7817,1.62887,-0.548998,-0.426539,-0.354428,-0.383626,3.43731,-0.0641428,-0.530026,-0.479342,-0.548908,0
-0.393145,-0.600677,-0.798717,-0.793132,-0.915867,-0.904487,-1.12833,0.243446,-0.227435,-0.0377614,0.0199723,0.396401,2.04256,1.7817,1.62887,-0.553549,-0.459445,-0.401644,-0.429056,0.280053,0.367436,-0.276795,-0.319831,-0.379414,0
-0.807943,1.89552,-0.837997,-1.02836,-1.10702,-1.09785,1.16637,1.41208,1.3813,1.6574,1.77319,0.0418023,-0.304709,-0.506373,1.62887,-0.494381,-0.372403,-0.300467,-0.342565,-0.229804,0.115024,-0.605741,-0.588522,-0.67755,0
1.18383,0.152436,-0.0291374,-0.795423,-0.907653,-1.26548,-1.45655,-1.16809,-1.37632,-1.018,-0.692025,-0.887517,-0.882466,-0.829164,1.62887,-0.156669,0.0288391,0.132348,3.44381,-0.135191,1.64978,2.05001,0.749512,0.852246,2
0.232165,-0.29929,-0.460422,-0.651842,-0.738152,-0.748551,-0.0743536,0.492646,1.3813,0.515822,1.77319,-0.287182,2.04256,-0.739746,-0.569985,-0.062,0.149849,-0.288101,-0.371395,-0.397128,-0.434872,0.702409,0.312792,0.0282421,0
1.41801,-0.34964,-0.544595,-0.925256,-1.25338,-1.26392,-1.46433,-0.935984,-1.13829,-0.947657,-1.24266,-1.00518,-0.919419,-0.847555,-0.724465,-0.219478,-0.143122,-0.075628,3.44381,2.91957,2.96142,2.05001,0.825395,0.888753,2
0.782737,0.485026,-0.350597,-0.580815,-0.681403,-0.658108,-1.03001,-0.509554,-1.10218,-0.930835,-0.679,-0.360022,-0.132022,0.0028627,-0.432994,0.151915,0.404605,0.568535,0.311795,-0.316532,1.20918,0.188311,0.404163,0.464582,0
0.757825,-0.152497,-0.203896,-0.607546,-0.720978,-0.692414,-0.930976,-0.779446,-0.973217,-0.916307,-0.668147,-0.35602,-0.331003,0.0206194,-0.378197,0.197429,0.43645,0.565162,0.331015,0.343128,-0.0787917,0.179404,0.38403,0.423729,3
-0.784276,-1.03468,-1.26527,-0.929839,-1.03534,-1.02456,1.16637,-0.825328,-0.536212,0.0509343,0.237768,2.33909,2.04256,1.7817,1.62887,-0.459791,-0.325697,-0.246505,-0.241222,-0.311276,-0.199363,-0.60765,-0.574584,-0.657559,0
-0.659712,-0.960215,-0.684082,-0.906163,-1.01219,-1.00117,1.16637,0.346905,-0.582639,-0.0217044,0.174094,2.33909,0.740653,1.7817,1.62887,-0.476175,-0.342681,-0.252126,-0.314608,0.131126,-0.0855527,-0.542751,-0.496377,-0.569769,0
0.253341,-0.451757,-0.619148,1.68287,1.52435,1.64273,-1.19836,-0.803736,-1.08155,-0.881135,-0.611708,-0.740235,0.00584356,-0.671891,-0.621284,-0.0383329,0.210353,-0.292597,-0.372269,-0.393624,-0.429238,2.05001,-0.65434,0.0786558,0
-0.304705,-0.757399,-0.554215,-0.728979,-0.946482,0.219813,1.16637,1.25464,1.3813,1.6574,-0.570464,-0.308794,-0.362982,-0.768918,-0.842219,-0.604524,-0.508273,-0.455605,-0.470117,-0.381359,-0.0134351,-0.237347,-0.249368,-0.314224,2
0.761562,-0.0106676,-0.0475752,1.68287,1.52435,0.270493,-0.0800125,0.348704,0.737218,0.281849,1.04021,-0.633775,2.04256,-0.695355,-0.917419,-0.204913,-0.0242352,0.069393,-0.228117,-0.27273,-0.270354,2.05001,2.66751,0.000427592,2
-0.510235,-0.867317,2.01265,0.365442,1.52435,1.64273,1.16637,2.21276,-0.967321,1.6574,1.77319,-0.270372,-0.279837,-0.283781,-0.253447,0.536961,-0.535872,-0.551162,-0.559229,-0.565328,-0.636576,-0.46131,-0.408104,-0.468942,1
-0.243669,-0.738252,-0.0275341,-0.26005,0.12578,1.64273,1.16637,-1.30484,1.3813,-1.37049,-1.10374,-0.83949,-0.606734,-0.581205,-0.511691,-0.568113,-0.450953,-0.37916,-0.409836,-0.405012,0.276162,-0.339784,-0.252465,-0.284671,0
0.756579,-0.151079,-0.333763,-0.567832,-0.667962,-0.732178,-1.04557,-0.778546,-1.08007,-0.904838,-0.642098,-0.0982761,0.0555889,-0.397296,-0.470302,0.126427,0.38656,0.535933,0.903252,-0.291127,0.533081,0.159043,0.372415,0.416776,0
0.435204,1.89552,2.01265,1.10931,1.52435,-0.522443,-1.05689,2.21276,-1.00343,1.6574,-0.602301,-0.300789,-0.297603,-0.441054,-0.261025,-0.607255,-0.524195,-0.475841,-0.491958,-0.490864,-0.538541,-0.435223,-0.356999,0.162968,1
-0.114122,-0.657409,-0.851625,-1.02683,-0.239356,-0.184062,-0.0545473,0.673474,1.3813,1.6574,1.77319,-0.997979,-0.921551,1.7817,1.62887,-0.652769,-0.492351,-0.535423,-0.546124,-0.546055,-0.619674,-0.630555,-0.116958,-0.169936,2
-0.926279,-1.15878,-0.989508,-1.09557,-1.19737,-1.11188,0.971843,-1.02505,1.3813,1.6574,0.161069,0.320358,-0.379327,-0.37954,1.62887,-0.396982,-0.250332,-0.165563,-0.183562,-0.23506,-0.406701,-0.724085,-0.720157,-0.820969,0
4.39509,0.209877,0.0999275,-0.153892,-0.814316,-0.807807,-1.41057,-1.06913,-1.32842,-1.14646,-0.678277,-0.693009,-0.905917,-0.860872,-0.813655,-0.342365,-0.0751866,-0.0025554,-0.111049,-0.237688,-0.251198,2.05001,2.20137,1.7736,2
0.0988819,-0.537563,-0.712941,1.68287,1.52435,1.2412,-1.16653,-0.765052,-1.04986,-0.500355,-0.265839,2.33909,2.04256,-0.599596,-0.553663,0.0645283,0.330301,-0.337565,-0.405467,-0.426913,-0.470931,1.72679,-0.416622,-0.0273869,0
1.22618,0.191439,-0.0644098,-0.767165,-0.889733,-0.864724,-1.49192,-1.18428,-1.39032,-1.01112,-1.00606,-0.941147,-0.908049,-0.867848,-0.797916,-0.307774,-0.0380345,0.0974978,-0.136385,-0.163224,3.8426,2.05001,1.64153,2.97397,2
-0.604904,1.89552,0.0406058,-0.195897,-0.184847,1.64273,1.16637,0.602403,0.050391,-0.106577,0.090159,0.483649,-0.324607,1.00548,1.62887,-0.446136,-0.308714,-0.218401,-0.291894,-0.60475,-0.203871,-0.593016,-0.477794,-0.531524,1
0.898582,-0.119876,-0.140566,-0.560959,-0.673189,-0.637836,-0.778184,-0.653496,-0.993114,-0.937717,-0.690577,-0.380034,-0.350191,-0.0155281,-0.384026,0.167389,0.381253,0.506704,0.291701,0.297574,-0.140768,-0.140635,0.418875,0.462843,3
-0.511481,-0.86448,-0.411522,-0.127925,-0.152739,-0.108433,1.16637,-0.372808,-0.00561632,0.220679,1.77319,0.393199,0.323503,1.7817,1.2622,-0.417918,-0.342681,-0.277983,-0.334702,-0.31916,-0.650098,-0.488033,-0.466953,-0.408967,0
-0.437988,1.89552,0.61298,1.09557,1.52435,1.64273,-1.04628,0.0455249,-1.00122,-0.147102,-0.597236,-0.290383,-0.273441,-0.282512,-0.845717,-0.642756,-0.550733,-0.500573,-0.511178,-0.410268,-0.544176,-0.45622,0.161025,0.144715,2
-0.847803,-1.06659,-1.30696,-0.0255858,-0.0116127,1.64273,1.16637,-0.932385,1.3813,1.6574,-0.796943,-0.495298,2.04256,1.7817,1.62887,-0.39243,-0.242901,-0.159942,-0.233359,-0.227176,-0.252325,-0.637554,-0.610977,-0.698411,0
-1.14302,-0.574439,-0.858039,-1.05814,-1.1466,-1.13059,-1.32993,0.0491234,-0.371138,0.289495,1.77319,2.33909,2.04256,1.7817,-0.815987,-0.373314,-0.199381,-0.0947393,3.44381,-0.490864,-0.586995,-0.819524,-0.818497,2.97397,2
0.111338,-0.52409,-0.691296,-0.706067,-0.818049,-0.797671,1.16637,-0.563532,-0.444095,-0.506472,-0.282482,0.107439,0.258123,1.7817,1.62887,3.45713,4.25674,-0.464599,-0.463128,-0.320036,0.609706,-0.147634,-0.0147472,-0.0256485,0
0.301921,-0.448211,-0.725767,-1.26588,-1.36986,-1.07758,-1.48555,-1.49196,-1.19209,-1.53106,-1.25207,-1.00038,2.04256,1.7817,-0.660341,-0.106604,-0.00406696,4.59764,3.44381,2.33612,1.80641,2.05001,0.796745,0.883537,2
-0.0593142,-0.606351,-0.813146,-0.127925,-0.231889,0.27595,1.16637,2.21276,1.3813,1.6574,-1.23253,-0.997979,-0.900943,-0.720721,-0.978628,-0.577216,-0.554979,-0.499449,-0.508557,-0.498749,-0.212885,-0.216986,-0.110764,-0.142122,2
0.691806,0.407729,0.339619,-0.632749,-0.75234,-0.732178,1.16637,-0.278346,-0.660755,-0.849021,-0.619667,-0.311996,-0.301867,-0.293927,0.0706689,0.33579,0.508631,0.620248,0.370329,3.43731,-0.35374,0.16477,0.35538,0.377661,3
-0.926279,-0.431901,-0.614338,-0.800005,1.52435,-0.926318,-1.17714,-0.784844,-1.06607,-0.569171,-0.333132,-0.741836,-0.704804,-0.677598,-0.231295,-0.0510767,0.0914669,0.569659,-0.382753,-0.40764,-0.449521,2.05001,2.32913,0.083871,0
0.580944,1.89552,-0.272838,1.68287,0.0742578,-0.779738,1.16637,0.328912,-0.162584,1.6574,0.535881,1.51302,-0.503691,-0.591986,-0.344386,0.337611,0.121188,0.230153,-0.17832,-0.252581,-0.261339,-0.613376,-0.554452,-0.617575,0
0.749105,-0.136187,-0.369035,-0.597617,-0.698577,-0.486578,-0.774648,-0.41779,-1.06828,-0.897192,-0.642098,-0.3208,-0.28339,0.0409127,-0.459226,0.180133,0.438573,2.07945,3.44381,-0.341937,0.560125,0.167951,0.380933,0.443721,0
-0.181387,-0.140441,2.01265,1.68287,1.02107,1.64273,1.16637,-0.622009,-0.477994,-0.923189,-0.70722,-0.424058,-0.418413,-0.400467,-0.367704,0.4341,-0.363911,-0.502821,-0.527778,-0.537294,-0.601644,-0.680183,-0.260208,-0.304663,1
-1.33111,-1.32897,-0.829981,-1.04745,-1.14809,-1.13839,-1.32498,-0.951277,-0.30334,-0.0775215,0.568441,2.33909,2.04256,1.7817,1.62887,-0.356929,-0.202565,4.59764,-0.118038,-0.573212,-0.70644,-0.886968,-0.919159,-1.04088,1
1.2212,0.0779757,-0.118922,-1.10244,-1.21679,-1.23741,-1.45372,-1.10961,-1.22672,-0.886487,-1.1334,-0.897123,-0.837695,-0.782236,-0.709308,-0.16213,4.25674,4.59764,-0.200161,1.178,1.6047,1.12489,0.741768,0.790533,0
-0.0481034,1.89552,2.01265,1.68287,-0.0773224,-0.0678892,-0.835481,-0.433984,0.250838,1.18869,1.77319,0.169073,0.123811,-0.568521,0.733475,3.45713,-0.400002,-0.335317,-0.382753,-0.374351,-0.42135,-0.727903,-0.706994,-0.264679,0
-0.878944,-1.14956,-0.981492,-1.09404,-1.19588,-1.18907,1.16637,-1.01065,1.3813,1.6574,0.155281,0.307551,-0.383591,-0.381442,1.57233,-0.399712,-0.252455,-0.171184,0.0479542,0.0032235,-0.397687,-0.720904,-0.713188,-0.810538,0
0.80765,-0.155333,-0.292879,1.68287,0.231812,0.273611,-0.0764757,0.422474,-0.0748885,0.396541,1.77319,-0.46328,2.04256,-0.868482,-0.649265,-0.156669,0.0383925,-0.192544,-0.307619,-0.351573,-0.351486,2.05001,2.66751,0.0803942,2
-0.287266,-0.745343,-0.934996,-1.11924,1.29661,0.951934,1.16637,0.274933,-0.277547,-0.280145,-0.691301,-0.387238,1.9722,-0.883068,-0.827063,-0.369673,-0.177089,-0.210531,-0.324218,-0.36559,-0.414589,-0.70118,-0.66518,-0.74361,2
0.0839343,-0.559547,-0.749816,1.68287,-0.699324,-0.818722,-0.106893,0.588008,0.476342,0.717681,1.77319,2.33909,-0.520746,-0.501934,-0.483127,-0.417918,-0.468998,-0.438742,-0.484969,-0.506633,-0.55319,-0.668094,-0.386423,-0.267287,0
1.51517,1.00341,0.119167,-0.131744,-0.228156,-0.353253,-1.08165,-1.12491,-1.36453,-1.20227,-0.91778,-0.632975,-0.404911,-0.392857,-0.815987,-0.372404,-0.199381,-0.099236,-0.0961971,-0.109786,-0.174573,-0.588562,-0.532771,2.47765,2
-1.006,-0.547491,-0.755428,1.68287,0.40878,-0.867842,-1.12621,-0.717371,-0.988692,-0.807732,-0.223872,0.14426,-0.593943,-0.578034,-0.535591,0.0954777,0.3579,-0.378036,-0.443908,-0.468963,-0.5284,1.72679,-0.736418,-0.062155,0
-0.439234,1.89552,2.01265,1.09786,1.52435,1.64273,-1.04557,-0.439382,-1.00859,-0.188391,-0.604472,-0.299188,-0.288364,-0.227974,-0.850381,1.76492,-0.553917,-0.50507,-0.51642,-0.514517,-0.558824,-0.447948,-0.361645,0.0256345,2
0.762807,-0.492887,-0.699313,-0.992464,-1.36911,-1.38633,-1.56973,-1.1339,-1.18324,-0.988181,-1.17392,-0.92834,-0.851197,-0.784138,-0.621867,-0.051987,4.25674,0.14359,1.39861,1.32955,2.97945,2.05001,0.587678,0.787056,3
-0.885172,-1.08786,-0.691296,-0.909982,-1.01443,-1.00351,-1.21675,-0.800138,-0.467677,0.118221,0.306508,2.33909,2.04256,1.7817,1.62887,-0.488919,-0.356481,-0.280231,-0.324218,-0.316532,-0.292891,-0.662368,-0.638079,-0.730572,0
-0.462901,-0.38297,-0.167822,1.68287,1.52435,-0.5318,-1.0583,0.523234,1.3813,1.6574,-0.561058,-0.250361,-0.248568,-0.251438,-0.949481,3.45713,-0.50615,-0.453357,-0.473612,-0.460203,0.0395263,-0.467673,-0.388746,-0.43765,2
1.3657,0.204913,-0.0419637,-1.10626,-0.83821,-1.24209,-1.45867,-1.11861,-1.12797,-0.946127,-0.679,-0.99878,-0.927236,-0.862775,1.62887,-0.234042,-0.0306041,-0.0857457,-0.203655,3.43731,3.81331,1.18088,1.66322,0.899183,2
1.50023,0.23257,0.128787,-0.160766,-0.356588,-0.866283,1.07653,-1.10961,-1.34316,-1.15793,-0.705049,-0.721024,-0.872517,-0.894483,-0.83056,-0.373314,-0.0836785,-0.00930056,-0.0953235,-0.212283,-0.225281,2.05001,2.55524,1.86139,2
-0.634799,1.89552,0.471089,1.02072,1.52435,-0.0117521,-1.03637,0.147184,-0.314394,-0.67163,-0.440944,-0.120689,-0.130601,-0.0770423,-0.951813,3.45713,-0.50615,-0.447736,-0.465749,-0.444434,-0.0911869,-0.560566,-0.501023,-0.5576,2
-0.173913,-0.703504,1.82747,1.05509,1.52435,1.64273,-0.356593,-0.102916,-1.0727,-1.018,-0.634862,-1.02279,-0.954241,-0.893215,-0.810157,-0.16213,-0.401063,-0.364546,-0.424687,-0.431293,-0.466424,1.91766,-0.267177,2.97397,2
1.2212,-0.612733,-0.0604015,-0.291363,0.148928,1.64273,1.16637,2.21276,1.3813,1.6574,-1.06105,-0.781858,2.04256,1.7817,1.62887,-0.585409,-0.47006,-0.398272,-0.425561,-0.419905,0.160098,-0.405319,-0.331446,-0.364637,0
-0.771819,-1.02546,2.01265,1.68287,-0.0437208,-0.0343629,1.16637,-0.360213,-0.247332,1.6574,-0.336026,0.000979433,-0.183189,-0.697891,0.0205358,3.45713,-0.466875,-0.406141,-0.43255,-0.423409,-0.250071,-0.633736,-0.589296,-0.657559,0
0.640735,0.365889,0.103134,-0.127925,1.52435,0.289985,-0.0715241,0.238948,-0.244384,-0.00335361,-0.537903,1.42418,-0.936475,-0.891312,-0.834058,-0.379686,-0.649451,-0.0632618,-0.181814,-0.18863,-0.181334,-0.580927,-0.517284,-0.575854,2
-0.0829813,-0.476577,-0.661635,-0.841246,-0.930801,-1.00195,-0.0715241,0.549324,0.0378631,0.642748,1.77319,-0.0862693,2.04256,-0.581839,-0.516937,-0.196721,-0.29173,-0.375788,-0.439539,-0.465459,-0.520512,-0.699907,-0.480117,-0.162982,0
-0.155228,-0.676556,2.01265,1.68287,1.52435,1.16869,-1.08094,-0.671489,-0.973954,-0.35049,-0.506066,-0.48009,-0.483792,-0.475933,-0.439989,0.245673,-0.457322,-0.429749,-0.476233,-0.500501,-0.562205,1.66698,0.587678,-0.205573,0
-0.121596,1.89552,-0.854832,-0.192078,0.159382,0.226051,1.16637,2.21276,1.3813,1.6574,1.77319,-0.98117,-0.893836,-0.709941,-0.946566,-0.575396,-0.494474,-0.43537,-0.455265,-0.44531,0.584916,-0.248163,-0.152577,-0.189059,2
-0.596184,-0.0411609,-0.19107,-0.412795,0.0436431,1.64273,1.16637,-1.07723,-1.32989,-1.17398,-0.914885,-0.621769,-0.418413,-0.409346,-0.379946,-0.48983,-0.358604,-0.283604,-0.326839,-0.326168,-0.0258303,-0.509666,-0.456112,-0.521963,0
-0.90012,-1.10275,-0.789899,-0.551794,-0.0250533,1.64273,1.16637,-0.846919,1.3813,-0.986652,-0.73978,-0.429661,-0.246436,-0.231779,-0.230712,-0.417918,-0.274746,-0.194792,-0.26219,0.00935579,-0.299652,-0.664913,-0.645048,-0.736656,0
-0.447953,-0.838242,-0.520546,0.357041,1.52435,1.64273,1.16637,-0.482564,-0.993114,-0.193743,-0.597236,-0.297587,-0.301156,-0.300269,-0.220802,-0.62182,-0.542241,-0.511815,-0.526904,-0.524154,-0.594883,-0.141271,-0.376357,-0.429828,1
-1.06579,-0.538982,-0.735387,-0.898526,-0.995764,-0.668244,1.16637,0.575413,1.3813,0.701624,1.77319,2.33909,-0.507244,-0.526666,-0.470885,-0.139373,0.0383925,-0.388154,-0.46837,-0.496996,-0.562205,-0.740628,-0.765068,-0.857475,0
3.71497,0.977173,1.00338,-0.086684,-0.213222,-0.137281,-0.604172,-1.07903,-1.33284,-1.17704,-0.917056,-0.627372,-0.496584,-0.406809,-0.369453,-0.402443,-0.255639,-0.17006,3.44381,-0.151836,4.48941,0.649599,0.348411,0.0395417,0
-0.277301,-0.746762,-0.55662,-0.73127,-0.932294,0.197203,1.16637,1.82412,1.3813,1.6574,1.77319,-0.323202,-0.373642,-0.536179,-0.719801,-0.577216,-0.480675,-0.427501,-0.452644,-0.350697,0.0282579,-0.32006,-0.233881,-0.295101,0
