feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,label
0.569091,1.2255,0.755543,0.232039,2.35901,1.81497,1.00616,0.687701,0.485736,-0.403961,-1.26529,-0.346203,-0.744077,-1.13551,-0.271288,-0.999901,-1.09287,-0.382656,0.0238181,0.649844,-0.770885,0
-0.292184,-0.682144,-0.67547,-0.6936,-1.4246,-1.48127,0.0933607,-0.829996,-1.0053,-1.31156,0.552754,0.738132,0.957316,0.0178216,0.699601,0.1157,-0.793457,-0.085377,-1.38766,0.224444,0.0615587,1
-0.401081,-0.957376,-0.549204,-0.481622,-0.87642,-0.764698,-1.07741,0.137894,0.161076,-0.482315,1.69569,1.65717,1.54463,0.881402,0.1349,-0.618829,-1.00903,-0.106611,0.0989856,-1.28295,1.68633,1
0.311698,0.466237,0.949151,0.670127,0.625107,1.13147,1.58162,0.664792,0.179113,-0.0383074,0.0138562,-0.180908,-0.725912,-1.22642,-0.637848,-0.508374,-1.40425,0.381775,-1.27073,-1.05175,-1.81395,0
-0.579276,0.200496,0.637695,2.34476,1.13753,0.77318,2.09259,0.515886,0.816409,-0.776143,-1.53177,0.830697,-0.707748,-0.351473,-0.518964,-0.513896,0.392208,0.141121,-0.377075,0.409401,0.974238,0
-0.10409,-1.0333,-0.608128,0.747853,-1.32926,-0.334754,0.420778,-0.0339208,0.84647,0.875826,1.79044,-0.200743,-0.259694,-0.868485,-0.840942,-0.431055,0.0987863,0.112809,-1.54635,-0.755824,-0.660561,0
0.94528,1.9373,0.856556,0.733721,2.67481,1.97482,1.08057,1.53532,0.581932,-0.371313,-0.643481,-1.36442,-0.441338,-0.493509,-1.60874,-0.475237,-0.00301327,0.530415,0.474823,1.92604,1.31524,0
-1.49995,-0.786543,0.242062,0.458149,0.321227,1.42361,0.539839,2.09658,0.407577,-0.181957,-1.38965,-1.45037,-0.871227,-0.783263,-0.999455,-1.45277,-0.236553,-0.701169,-0.777969,-1.78233,0.181912,0
0.638389,-0.160153,-0.515533,-0.735996,-0.137573,-0.963134,0.450544,-0.589455,0.864507,0.588527,1.06796,0.275306,0.212578,-0.283295,-0.454568,-1.11588,-1.1288,0.714444,0.307784,0.0857272,0.0816176,0
0.58889,0.0201717,-1.70243,-0.700666,-1.66293,-0.726114,-1.21631,-0.88154,-0.0313153,-0.0513664,0.404705,0.500107,0.158085,0.665507,0.4866,-0.14387,0.494008,-0.701169,-0.995119,0.945774,-0.831062,1
0.0246067,0.912303,0.831302,-0.085929,0.750234,1.09288,0.296756,0.20662,0.365492,0.588527,0.558676,0.691849,-0.949939,-0.306021,-0.13259,-0.607784,0.0448924,-1.23202,-0.402131,-0.256442,1.21494,0
-0.292184,-2.04881,-0.557622,-1.69696,-0.465287,-0.737138,-0.606123,0.555976,0.455675,0.888885,1.12126,0.843921,0.703016,-0.425332,0.843253,0.17645,-1.22461,0.296839,-0.393779,-0.94078,-0.560267,1
-0.737671,-1.16617,-1.74452,-0.707732,-0.644041,-1.43166,-1.03276,-0.400459,0.437639,0.653822,2.6965,0.969545,0.17625,-0.146941,1.29898,-0.0113239,0.470055,-0.594998,0.449767,0.205949,-0.459972,1
0.786885,0.921794,0.28415,1.35552,1.01241,2.1016,2.19677,1.26042,1.53788,-0.0644255,-0.921812,-0.557781,-0.568488,-2.04455,-1.13815,-1.97743,-0.368294,-2.07431,0.140745,-1.38467,1.14474,0
-0.232786,-0.293023,0.0316187,-0.361501,-1.00751,0.866886,0.594409,0.137894,-0.458184,0.751765,-0.418446,1.13484,0.866495,-0.686679,0.248831,-0.591215,-0.775492,-0.800262,-1.1204,0.594357,-0.580326,0
0.281999,0.523182,-1.42465,-1.64044,-0.0720304,-0.781235,-0.407688,-1.78643,-0.854991,-0.6782,-1.50216,-0.0156131,0.939152,0.580285,1.69526,1.96031,1.44014,0.636586,1.47706,-0.607859,0.141794,1
0.202802,0.760451,-0.448192,-0.319105,-1.43651,-1.0844,-1.42467,-1.47144,-2.06345,-1.40951,-1.58507,0.0505049,1.5749,1.0348,1.39805,0.607227,0.547902,1.4718,1.31002,1.05675,0.212,1
0.222601,0.191005,1.07542,0.436951,0.797902,1.43463,1.1153,1.98204,0.389541,1.11742,0.369173,-2.22395,-1.8521,-0.646908,-0.806268,-1.56322,-0.733575,-0.177392,-2.25626,0.0302403,-2.43577,0
0.747286,-1.1377,1.05858,-0.488688,-0.506997,0.106215,-1.69255,-0.955993,-1.17965,-0.54761,-1.37188,-0.0486721,2.04718,1.47796,1.08598,1.3528,0.793418,2.41318,1.84454,0.464888,-1.18209,1
0.559191,-0.634691,1.24377,0.260302,-2.36603,-0.841868,-1.75208,-0.663908,-1.28186,-0.13625,-0.104583,0.182741,0.666687,0.665507,1.60609,1.19264,1.21858,0.0137159,-0.0597014,0.0579838,0.94415,1
-0.0149921,0.276422,0.923897,-0.354435,1.44141,-0.720601,0.391013,0.470069,0.0107703,-2.29099,-1.68574,-0.967712,-0.423173,-0.493509,0.739229,1.12084,0.242503,0.983411,1.05111,-1.66211,0.302265,0
-1.08416,-0.530292,-0.473445,-1.42846,-0.131615,-0.152854,-0.372961,0.544522,-0.271804,1.09783,0.404705,1.52494,-0.635091,-0.357154,-1.11339,-0.348213,0.278433,-1.12585,-1.5714,-0.422902,-1.54315,0
0.400796,0.779432,1.03333,-0.163654,1.38183,1.10942,1.38815,1.42078,0.365492,-0.155839,-0.951422,-1.17268,-0.574543,-1.79456,-0.756733,-0.359259,-0.739563,-0.779028,-0.844784,0.418648,-0.821032,0
0.192902,-0.103208,-0.734394,-0.559347,-1.3531,-0.792259,0.247148,0.567431,0.930641,1.22189,2.507,1.06872,-0.6472,0.375753,0.352855,-1.07722,0.290409,-1.58593,-1.65492,-0.108477,-0.620444,0
1.00468,-0.919413,-0.355597,-0.877315,-1.77019,-1.53088,-0.556514,-0.892994,-1.17364,0.386111,0.00201228,-0.227191,0.672742,0.898447,1.06121,0.706637,0.326338,0.643664,0.232617,-0.765071,-1.69359,1
0.479994,0.266931,-1.8287,0.790248,-0.673833,0.210945,-0.00585681,0.762154,0.215186,0.608115,0.872539,0.817474,0.878604,-0.158303,-0.439708,-0.773467,-0.979091,0.459634,-1.69668,-0.478389,-1.95436,0
2.15304,-0.274042,-0.0609763,0.232039,0.964738,0.602305,1.25421,0.361253,0.918617,0.784412,-1.59099,-1.20574,-0.774351,-0.385562,-1.46013,-1.27052,-0.386259,-0.40389,-0.894896,0.640596,-1.35259,0
-0.331783,0.902812,0.705037,0.295632,0.464229,1.00469,0.2025,1.82168,1.06291,0.314287,-0.264476,-1.20574,-0.671419,-1.39686,-0.662616,-0.436578,-0.643752,-1.0126,-1.02853,-0.570867,0.252118,0
1.61846,0.855358,1.20168,-0.375633,-1.9549,-1.3104,-1.68263,0.12644,-0.53033,-0.462726,-0.146037,0.162905,1.27216,1.33024,1.18505,0.944116,1.29643,1.54966,2.88018,0.816304,-0.159089,1
-0.995064,0.646562,0.191555,-0.884381,-1.66293,-1.89468,-0.447375,-1.27099,-0.0192908,-0.332136,-0.234866,-0.273473,0.781728,0.762092,2.43828,1.17607,1.24852,0.395931,0.817253,0.862543,0.22203,0
1.02448,-0.302514,1.31953,0.366292,-0.0362798,-0.478069,-0.358079,-1.34544,-0.668612,-0.534551,0.534988,-1.04705,0.59403,0.938217,1.18505,0.369748,0.865277,0.785225,0.566695,0.575861,-1.61336,1
0.232501,-2.39048,-0.591293,-1.47792,-1.78806,-0.538702,-0.789675,-0.68109,0.720213,1.97279,0.902149,0.87698,0.339729,0.608693,0.00115516,-0.933627,0.326338,-0.340187,1.27661,-1.23671,1.24503,1
-1.56925,1.37735,0.553518,1.58163,0.398686,0.762156,1.42784,0.733518,0.100954,-0.345195,-0.720466,-0.247026,-2.53629,-1.05029,-0.380266,-0.237758,-1.02101,0.50918,-1.51294,-1.65286,-1.19212,0
0.519592,-0.13168,0.65453,1.18594,0.732359,-0.00402715,0.0239084,1.14015,0.708189,0.784412,1.13311,0.321589,0.745399,-1.52185,-0.59822,-0.563601,-1.45815,-1.38774,-0.661041,-0.274937,0.432648,0
-3.2225,0.883831,0.17472,1.50391,0.875362,1.12044,1.01608,0.263891,0.888556,-0.286429,-1.19422,-0.200743,-0.52005,-0.493509,-0.930106,0.430498,0.170645,-0.538373,0.0655778,-0.885293,1.64621,0
1.06408,-0.0747359,-1.36572,-1.23061,-1.41268,1.97482,-0.129879,1.20315,0.35948,2.01196,1.1035,0.235635,0.3034,-0.0162671,-1.29171,-0.806603,-0.218589,-0.701169,-0.919952,-0.755824,1.36539,0
-1.52965,0.0771162,0.292568,1.16474,1.4295,1.30234,1.46256,0.315436,0.299357,1.33289,-0.258554,-0.0090013,-0.78646,-0.0958075,-0.717105,-0.431055,-1.18269,-0.984291,0.249321,-0.26569,0.593119,0
0.677988,-0.644181,1.08383,-0.382699,-0.679791,-0.571774,-1.41474,-0.348914,-1.23977,-1.99716,-0.329617,-0.676793,0.896769,-0.0674002,0.863067,1.64551,1.02696,0.388853,1.15968,-0.108477,0.39253,0
1.46996,0.115079,0.755543,0.0271262,-0.215033,-0.781235,0.420778,0.544522,1.44769,0.595056,1.20417,0.176129,0.836221,-0.141259,-0.736919,-2.05475,-1.27251,-1.09046,-1.67163,-1.07025,0.93412,0
0.93538,0.172024,0.578771,1.2566,0.130557,-0.632408,0.276913,0.378435,0.0588681,0.373052,-0.0216755,0.123235,-0.120434,-0.857122,-1.18769,-1.09931,-0.727586,-0.290641,0.199209,-0.543124,0.683384,0
1.35117,-1.30853,0.91548,-0.0505992,0.875362,0.673962,1.27901,0.618975,0.1731,0.294698,-0.525042,-0.597451,-0.168873,-1.07302,-0.994501,-0.547033,-0.967115,-0.524217,-1.54635,-1.00551,-0.0688241,0
0.123604,0.228968,0.376745,0.959831,1.4295,0.376308,0.852374,0.458615,-0.969223,-0.880616,-0.927734,-0.0883429,-0.677474,-0.0958075,0.184435,-0.635397,0.673654,0.65782,0.433063,1.25095,-1.5933,0
-1.83654,-0.549274,0.890227,0.945699,1.02432,1.03776,1.50225,1.53532,1.27935,-0.41049,-0.720466,-0.749523,-0.296023,-1.88547,-1.2075,-0.850786,-0.919209,-1.3028,0.240969,-1.38467,1.01436,0
1.42047,0.0201717,-1.07952,-0.114193,-1.15051,-0.0315877,0.331483,-0.119828,0.599969,0.895414,0.392861,1.6704,-0.907556,0.392797,-0.14745,0.369748,0.350291,0.346385,-1.59646,0.446392,-0.169119,1
0.60869,-1.31803,-0.0778118,-0.0505992,0.00542933,-0.373339,-1.24111,-1.41417,-1.76885,-0.95897,-1.11131,0.156294,0.660632,1.25638,0.580716,1.13741,-0.0628953,2.03096,0.224265,1.88905,0.382501,0
-1.76724,-1.33701,0.486176,-0.17072,-0.560623,-0.808795,-0.81944,-1.86088,0.0528559,-1.27892,-0.300007,1.38609,1.0663,1.54613,0.759043,0.518862,2.11082,-0.120767,-0.134869,0.344666,1.3353,1
-0.262485,0.722488,0.258897,0.818512,-0.280576,-0.180415,-0.794636,-0.039648,0.804384,1.74425,1.68385,0.0571167,1.1208,0.154176,-0.360451,-0.657489,-0.356318,-0.672857,-1.17886,-0.913036,0.843855,1
0.202802,0.143551,-0.389268,1.51097,0.130557,0.403869,2.04298,1.6785,1.74229,0.0726945,0.2685,-0.980936,-0.180982,-1.57299,-0.845896,-1.46934,-0.440152,0.487946,0.616806,0.483383,-0.971474,0
-0.608975,-1.11872,-0.204078,-0.594677,-0.745334,-0.0426119,-0.715262,-0.950266,-1.45621,-0.495374,-0.708622,0.334812,1.7626,2.42676,1.66058,1.51848,1.70363,0.572883,0.433063,1.14923,-0.660561,1
-1.44055,1.96578,-0.263002,1.13648,1.44737,1.13147,0.877179,0.475796,0.810397,0.418759,-0.880359,-1.7479,-1.37377,-1.7207,-0.0681941,0.436021,-0.164695,-0.750715,-0.343668,0.372409,1.75653,0
1.65806,-0.330986,1.2101,0.2815,0.547647,-0.108757,0.395974,1.52959,-0.187633,0.967239,-0.661246,-0.742911,-0.725912,-1.98205,-0.137543,-0.67958,-0.637763,-1.21787,-1.00347,-1.56963,1.80668,0
0.737386,0.0676254,-0.919584,0.168445,-0.107781,-0.632408,0.515035,0.596067,0.654079,0.41223,0.469847,0.447213,0.339729,0.495064,-0.647755,-1.34231,-1.20065,-1.08338,-1.3626,-0.598611,-0.480031,0
1.29177,-0.112699,-0.667052,-1.66163,-1.08497,-0.626896,-0.749988,-0.68109,-2.51437,-0.887145,-1.30082,1.06211,0.690906,1.15979,2.7355,1.56819,2.17071,1.28777,1.00935,1.30644,-1.02162,0
-0.00509241,-0.75807,-1.52566,-0.743062,-0.203116,-1.29937,-0.675575,-0.88154,-1.02935,1.74425,1.22193,1.35964,1.24795,0.858677,-0.0236124,0.6735,0.0568688,-0.00751832,0.842309,0.955022,-0.570296,1
-0.509978,-0.710617,0.00636548,-0.100061,-0.0184044,0.387333,0.648979,0.412797,-0.217694,-1.22668,-0.963266,-2.65372,-0.810679,0.256443,0.263691,-0.403441,0.55389,0.976333,0.3746,-1.60662,-2.11483,0
-0.0644907,1.00721,-0.0273054,0.359226,0.249725,0.403869,-0.159644,-0.383277,-0.121499,-1.62498,-1.02249,-0.617287,0.327619,0.0803176,0.996812,0.71216,0.811383,0.544571,0.316136,-0.154716,0.302265,0
-1.04456,-0.729598,-1.11319,-0.100061,-0.113739,-0.599335,-0.30847,0.727791,0.443651,0.621174,1.70753,0.374483,0.575865,0.114406,-0.241567,0.165405,-0.470093,-2.52731,0.0822817,2.01852,-1.66351,0
-0.252585,0.637071,-2.94826,0.104852,-0.423578,0.0290455,-0.219174,0.309709,0.924629,1.18271,0.635661,0.361259,0.666687,0.108725,-0.860757,-1.16006,-1.35635,-0.389734,-1.24568,0.0394882,-0.169119,0
-0.876267,1.2255,-0.944837,1.41912,2.06109,1.47322,1.33358,0.492978,0.0348192,-0.110132,-0.97511,-2.17106,-1.75522,-1.55594,-0.840942,-0.574647,-1.34437,0.134043,-0.585874,0.575861,-0.68062,0
-2.34142,2.02272,2.22023,-0.827853,1.31629,0.558208,0.356287,1.19169,0.63003,1.53531,-0.205256,0.222412,-2.1064,-0.41965,-0.984594,-0.812126,-0.703634,0.374697,-1.45448,-0.26569,-0.0186768,0
-1.78704,-0.217097,-1.593,0.175511,-0.185241,-1.28835,-0.715262,-1.93534,-2.46026,-0.841438,-0.625715,0.209188,1.254,2.16541,2.63147,2.29167,2.38029,0.353463,1.28496,1.53763,0.502854,0
1.33137,-0.425894,0.132631,-0.290841,-0.316326,-1.586,-0.452335,-0.274461,-0.355976,0.790942,0.896227,0.830697,0.884659,0.904128,0.590623,0.270338,0.494008,-0.255251,-0.777969,0.196701,-1.66351,1
0.826483,-1.02381,-0.0778118,1.46151,-1.13263,1.20312,-0.159644,-0.00528502,0.84647,1.47001,-0.27632,0.784415,0.56981,-0.351473,-0.984594,0.17645,0.350291,0.240214,-0.159925,0.511127,0.191942,0
-1.69794,0.399802,-0.254584,-1.69696,-0.941963,-0.852892,-0.745027,-0.0625566,-1.17965,-0.325606,-0.15788,0.705073,0.0733185,-0.0787631,0.679787,0.955162,0.032916,1.11789,0.783845,0.363162,-0.339619,1
-0.252585,-0.13168,1.3532,1.76535,0.547647,2.00238,1.05081,1.16878,0.804384,0.470995,0.126373,-0.77597,0.061209,-1.90251,-1.18274,-0.259849,-0.787469,-0.0287525,0.0739298,0.844048,1.95712,0
0.173102,-1.56478,-0.069394,0.889171,1.85255,1.01571,0.405896,-0.486366,0.0829171,0.0596354,-1.01064,-1.67517,-0.308133,-0.942344,0.793718,1.02143,-0.104813,0.126965,0.942532,0.15971,-0.50009,0
-0.321883,0.788923,0.191555,-1.41433,-1.03134,-1.0403,-0.93354,-0.984629,0.0107703,-1.12221,0.0967635,-0.934653,0.133866,0.585967,0.848206,0.518862,1.31439,1.30192,0.466471,0.770065,-1.69359,0
0.95518,-1.72613,0.578771,-0.156588,-0.352077,-1.36552,-0.407688,0.0290779,0.95469,1.48307,1.61278,0.672014,0.363948,-0.181029,0.0110622,-0.93915,-0.973103,-0.248173,0.349544,1.23246,1.07453,1
1.81645,-1.22312,-0.574457,-0.255512,0.696608,0.0235334,0.182656,0.544522,0.966715,1.63325,1.87335,0.810862,0.739344,0.0973619,-1.10348,-1.74548,-0.571893,-1.94691,0.157449,0.233692,0.984268,0
0.677988,-0.615709,0.216809,0.104852,-0.68575,-1.20567,0.172735,-1.12781,-1.08346,-1.39645,-2.01145,1.0026,-0.168873,0.0973619,0.278552,1.2313,0.434126,1.32316,0.157449,-0.580115,1.20492,0
-0.351582,0.0581347,1.62257,0.175511,-0.310368,1.27478,0.673783,-0.211463,0.0528559,0.823589,0.339564,0.883592,1.03603,-0.0446744,-0.469429,-1.74548,-1.25455,-1.56469,-0.736209,-1.45866,0.262148,0
1.71746,-1.06177,-0.810154,0.253236,-0.822794,-1.68522,-1.30561,-1.72916,-1.4021,-1.11568,-0.607949,-0.485051,1.15712,0.489382,1.05625,1.18712,2.49407,0.827693,0.625158,0.0117447,1.18486,1
0.222601,-0.682144,-0.591293,-0.0717971,0.321227,0.999177,0.172735,-0.492093,-0.121499,0.0335173,-1.63245,-0.934653,-1.65835,-1.19801,-0.920199,-1.45277,-1.26054,-1.14709,-0.886544,0.733074,0.713473,0
-1.22276,-0.264551,0.233644,-0.524018,-1.45439,0.326699,-0.963305,-0.892994,-0.410086,-1.1875,-0.643481,0.433989,1.17529,2.34154,1.78937,2.08733,1.9192,1.33024,1.20979,-0.913036,0.542972,0
-0.806969,-1.19465,-0.961673,-0.721864,-0.560623,-0.483581,0.445583,-0.228644,1.62806,0.595056,1.18048,1.49188,1.55674,0.199628,-0.890478,-0.955718,-0.392247,0.211902,-0.276852,1.41741,2.36833,0
0.499793,0.599108,0.856556,1.07995,-1.14455,-0.0701725,-0.303509,-0.211463,-0.506281,-1.50092,-1.09947,-0.240414,0.285236,0.847314,1.40795,1.1098,1.05091,0.948021,0.733733,-0.543124,1.27512,0
0.479994,0.0201717,0.789214,0.726655,-1.23393,0.585769,0.0189476,-0.0911924,1.71223,0.686469,0.404705,-0.180908,0.061209,0.585967,-0.177171,-1.3147,-1.06293,-1.0126,-0.627634,-0.13622,0.0214409,0
0.479994,1.37735,-0.456609,-0.665336,-0.292493,0.0786545,-0.129879,0.252437,1.17113,0.601586,0.913993,0.652179,0.406331,1.82452,-0.256428,-0.425532,-0.116789,-1.09046,0.240969,-0.274937,0.75359,1
-0.302084,0.0296624,2.09396,0.747853,1.53675,0.475526,2.51923,2.62921,0.0708926,-0.110132,-0.288163,-1.56939,-1.22846,-1.12983,-1.10843,-1.73995,-1.08089,-1.21079,-0.928304,-0.746576,-0.13903,0
0.281999,0.456746,1.51314,0.87504,2.12663,1.94726,1.75029,1.1516,1.29739,0.882355,-0.465822,-0.392486,0.230743,-0.942344,-1.66323,-0.508374,-1.27251,-1.01968,-1.23733,1.90755,0.733532,0
1.36107,0.0296624,-1.20579,0.267368,-0.191199,1.09839,0.857335,0.103531,2.07296,2.01196,-0.631637,-0.220579,-0.671419,-1.34005,-0.979641,-1.25395,-1.44018,-1.50807,-0.836432,0.32617,-0.159089,0
-0.321883,-1.84002,0.376745,0.345094,-0.435495,-0.676505,-1.0526,-0.864359,-1.51032,-0.057896,-1.31858,-1.68179,-1.18002,0.228035,1.40795,1.20921,0.973065,0.0844965,0.541639,0.631348,-1.34256,0
0.974979,-0.24557,0.587188,-0.940908,-0.87642,-0.726114,-0.0306612,-0.263007,0.443651,-0.0970731,1.05612,0.453825,0.351838,0.915491,-0.137543,0.193019,-1.09886,0.721522,-1.78855,-0.691089,1.01436,1
0.0642056,0.826886,1.29428,1.07995,1.01836,1.18108,2.12236,1.35778,-0.337939,0.000869732,-0.134193,-2.22395,-1.50698,-1.85138,-0.811221,-0.828695,-0.541952,-0.163236,0.357896,-1.68985,1.25506,0
-0.361482,-1.11872,-1.80345,-0.849051,-1.29351,-0.748162,-1.12205,-0.0682838,0.642054,0.895414,1.07389,0.764579,0.933097,0.580285,0.471739,-0.734807,0.703595,-0.602076,-1.89713,0.797809,0.141794,1
0.747286,0.0391532,0.772378,-0.326171,-0.0362798,-1.27181,-1.22623,-0.0224665,-0.680636,0.0531059,0.499456,0.678626,1.50225,0.085999,1.55656,0.386316,1.49404,0.976333,2.07004,0.298427,0.0715882,1
0.59879,-0.568255,-1.06269,1.11528,1.38779,0.541672,0.207461,-0.503548,-0.217694,-1.10915,-0.15788,0.0438931,0.115702,0.568923,0.773904,-0.0665516,0.823359,0.233136,0.850661,-0.0899812,2.3583,0
0.895781,-1.38446,-0.0862295,-0.304973,-1.68677,-1.64112,0.460465,0.40707,-0.0673887,0.790942,0.647505,1.08195,0.878604,0.24508,0.224063,-0.392395,-0.494046,-0.849808,-0.794673,0.964269,-1.56321,1
2.04415,-0.0557544,-1.07952,-0.361501,-0.840669,-1.59151,-0.0505047,-1.42562,-0.566404,-0.181957,-0.921812,0.943098,1.84737,0.426886,0.397436,1.09323,0.416161,0.47379,-1.04523,1.31569,0.743561,1
-1.34155,0.200496,2.31282,1.20007,0.547647,0.916495,0.663861,0.584612,0.666103,0.581997,-0.572417,-0.782582,-1.21635,-0.436695,-2.04465,-0.801081,-0.913221,-1.65671,0.124041,-0.755824,-1.20215,0
-0.054591,1.69054,2.00137,1.48978,1.14945,2.16223,1.3187,1.14587,0.744262,-0.508433,-1.04617,-0.696628,-1.57358,-0.885529,-0.816175,-0.972287,-0.0868482,-1.59301,0.549991,-1.66211,-0.13903,0
-0.123889,1.43429,-0.263002,-0.651205,0.488063,0.922007,0.901983,-0.280189,0.702177,-2.09511,-1.51993,-0.709852,-0.52005,0.824588,-0.0236124,0.640363,1.512,0.459634,0.658566,-1.81007,1.80668,0
0.549291,0.845867,0.082125,-0.0647311,0.142473,0.244018,0.366209,1.63268,1.11101,1.27413,1.19825,0.453825,0.478989,0.449612,-1.4849,-0.906013,-0.589858,-1.07631,-0.0513494,-0.0344943,1.34533,0
-1.36135,0.902812,1.93402,1.56044,1.41758,1.39054,0.748196,0.87097,1.28536,-0.00565979,-0.371071,0.0835639,-0.435283,-1.21505,-0.746826,0.248247,-1.1767,-0.0429087,0.307784,-1.39392,-0.710709,0
-1.28216,-0.368949,0.250479,1.14355,0.964738,0.0676303,-0.908736,0.292527,-0.734746,-1.00468,-1.11724,-0.947877,-0.344461,0.614374,-0.241567,0.126745,0.206574,-0.687013,0.399656,-0.339672,-1.21218,0
-1.49005,0.0676254,-0.616546,-1.08929,0.923029,-0.0205635,-0.586279,-1.12781,-0.00726638,-0.358254,-1.0521,-0.174296,0.981535,0.921173,0.912602,0.21511,0.931147,0.763991,-0.86984,-0.450646,-1.11189,0
0.529492,-0.482838,-0.953255,-0.834919,-0.709584,-1.43718,-0.392805,0.109258,-0.199658,0.915003,1.35222,0.632343,1.00575,-0.618501,-0.241567,0.535431,-0.769504,0.558727,0.558343,-0.478389,-0.560267,1
-0.955465,1.39633,-0.0778118,-0.269644,-1.6391,-0.461532,-1.1667,-1.15072,-1.59449,-1.50745,-0.785607,-1.24541,0.291291,1.82452,1.07607,1.87746,2.19466,1.37978,0.33284,0.00249691,2.78957,0
0.559191,-0.50182,0.999657,0.0271262,-0.727459,-1.50332,-0.655731,-2.17015,-1.43216,-0.54108,-0.797451,-0.928041,-0.108325,1.77907,0.967091,1.80567,2.36832,1.11789,1.34343,1.59312,0.713473,1
-1.31185,1.79494,0.991239,0.733721,1.0422,1.57795,0.624174,1.43796,0.437639,0.771353,0.232968,-1.17268,-1.2224,-1.64116,-1.36602,-0.922582,0.284421,0.0137159,-1.65492,0.215197,-2.68651,0
1.88575,-0.966867,0.216809,0.719589,0.780027,0.574744,0.257069,0.2868,-1.21572,-1.40951,-0.4599,-1.42393,-0.962049,-0.181029,0.0506903,0.198542,0.356279,1.31608,0.533287,0.131966,-0.841091,0
-0.618875,0.390311,-0.397685,-0.361501,-0.250784,-0.56075,-0.402727,0.424252,0.654079,0.967239,2.03916,0.447213,0.370003,-0.328747,-0.58336,-0.254326,-2.10487,-1.81243,-0.727857,-0.709585,2.12762,0
0.440395,-0.463857,0.444087,0.465215,0.553606,0.310163,0.842453,0.893879,1.03285,1.03253,0.144139,0.341424,-0.489776,-0.45942,-0.875617,-0.348213,-0.38027,-0.234016,-0.853136,-0.737328,-0.720738,0
-1.15346,0.333367,0.0400364,-1.97254,0.148432,-0.136318,-0.174527,-0.944539,-0.830942,-0.945911,-0.300007,-0.220579,0.0309351,1.02912,1.01663,1.20921,1.12876,1.66291,0.433063,-0.496885,-0.800974,0
0.479994,-0.74858,1.86668,-1.93014,-0.012446,0.718059,0.346365,0.807971,-0.00125415,-1.01121,-0.448056,-0.26025,0.333674,-0.317384,0.0804114,1.00487,0.499996,0.318073,-0.210036,0.936526,-0.961445,0
1.06408,0.0771162,0.460923,-0.135391,-0.739376,-0.268608,-1.80169,-2.59969,-1.55842,-1.46827,-0.507276,-0.451992,0.872549,1.01208,1.3386,1.58476,2.59587,1.52134,0.700326,0.899535,0.121735,1
-0.470379,0.115079,3.22194,1.48978,1.23883,1.53936,1.86935,0.596067,0.852482,-0.625964,-1.46071,-0.815641,-2.09429,-2.57292,-2.34681,-0.944673,-0.793457,-0.665778,-1.18721,1.05675,0.522913,0
-0.331783,-0.463857,-0.406103,0.387489,-0.363994,-0.715089,-0.159644,-0.240098,-0.842966,-1.24627,-0.110505,1.115,-0.968104,0.455293,0.932416,0.745296,0.541914,-0.326031,0.3746,-0.894541,-1.3225,0
0.183002,0.0391532,1.29428,0.606534,-0.572539,-1.34347,-0.412648,0.968332,0.125003,0.686469,2.17537,0.916651,1.19345,0.852995,0.229017,-0.502851,0.517961,-0.40389,0.658566,0.437144,0.422619,1
0.341398,0.134061,-1.2142,-0.269644,-0.584456,-1.0403,-1.00299,0.292527,-1.02333,-0.880616,-1.34227,0.156294,0.914933,0.824588,0.397436,1.51848,-0.194636,2.48396,0.691974,1.32493,-0.249354,0
-0.42088,-0.226588,-0.784901,-0.234314,-0.828752,0.1448,-0.333274,-0.480639,-0.235731,0.209814,1.14495,-0.339591,2.38624,0.108725,0.184435,-0.425532,-0.344341,-0.963057,-2.54023,-0.385911,-0.249354,1
0.0741053,1.78545,1.31111,-0.410962,-0.906212,0.150312,-0.93354,-1.45998,0.431626,-1.57927,-2.08252,1.31336,0.84833,0.784818,2.042,1.5958,1.75153,2.5689,0.93418,1.39892,-0.0788535,1
-0.965365,-1.04279,0.00636548,0.267368,-1.37097,-1.27732,0.361248,0.722064,0.329418,0.784412,2.12799,1.45221,0.70907,1.5575,-0.855803,-0.651966,-0.344341,-0.474671,-0.494003,0.723826,-1.41277,0
-1.16336,-1.55529,-0.970091,-0.0364673,-0.387828,-0.830844,-1.24608,-2.51951,-1.11352,-2.63053,-0.424368,-0.537945,0.563756,0.830269,1.21972,2.36347,1.66171,1.46472,0.508231,-0.718832,-0.339619,1
0.707687,0.38082,-0.0525586,-0.820787,-0.882378,-0.792259,0.465426,0.733518,1.33346,-0.168898,2.05693,-0.51811,-0.992323,0.239398,-1.26694,-1.51904,-0.0209779,0.50918,-0.894896,-0.367416,2.05742,0
-0.321883,-0.24557,1.40371,0.444017,0.762151,0.629865,-0.655731,-0.251553,-0.53033,-0.639023,-0.353305,-0.346203,-0.65931,-0.0219486,0.179482,0.259292,0.464067,0.516259,1.29331,0.871791,0.262148,0
-1.47025,-0.0367729,0.671366,-1.05396,-0.79896,-0.693041,-1.34033,-1.89525,-1.64259,-1.55969,0.576442,0.195964,0.84833,1.33592,1.67544,1.12084,2.31442,0.537493,1.38519,-0.200955,-0.790944,0
